"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","NumDealsPurchases","NumWebPurchases","NumStorePurchases","AcceptedCmp","Complain","Response"
9423,1979,"Master","Married",32765,1,0,"23-02-2014",49,13,3,17,7,3,2,2,4,0,0,"0"
3233,1965,"PhD","Married",62745,0,1,"23-03-2013",89,562,21,464,28,10,3,7,11,0,0,"0"
5682,1953,"PhD","Single",64108,0,1,"23-03-2013",8,948,10,86,13,21,4,6,11,0,0,"0"
11178,1972,"Master","Single",42394,1,0,"23-03-2014",69,15,2,10,0,1,1,1,3,0,0,"0"
8605,1964,"PhD","Together",46910,1,1,"23-03-2014",36,48,0,14,0,0,2,2,3,0,0,"0"
6866,1969,"Master","Together",35924,1,1,"23-03-2014",56,8,0,14,2,3,1,1,3,0,0,"0"
9291,1959,"Master","Married",34242,0,1,"23-03-2014",25,8,2,4,0,0,1,0,3,0,0,"0"
1927,1973,"2n Cycle","Together",69401,0,1,"23-03-2014",41,399,27,159,58,8,4,4,5,0,0,"0"
2130,1982,"Graduation","Together",45203,2,0,"23-03-2014",4,35,3,67,10,8,1,3,3,0,0,"1"
7999,1955,"PhD","Together",75261,0,0,"23-04-2013",17,1239,17,413,23,34,1,5,5,1,0,"1"
2109,1990,"Graduation","Single",96843,0,0,"23-04-2013",60,448,71,951,40,17,1,6,10,1,0,"1"
3266,1964,"Graduation","Married",42523,0,0,"23-04-2014",96,14,36,11,3,26,1,1,4,0,0,"0"
4687,1958,"Master","Married",80739,0,0,"23-05-2013",92,674,92,736,39,0,1,3,9,0,0,"0"
4998,1962,"Graduation","Together",76081,0,0,"23-05-2014",85,292,30,415,63,33,1,4,4,0,0,"0"
7321,1962,"Graduation","Together",76081,0,0,"23-05-2014",85,292,30,415,63,33,1,4,4,0,0,"0"
6815,1980,"2n Cycle","Married",96547,0,0,"23-05-2014",4,448,21,125,52,101,0,7,8,1,0,"1"
2261,1969,"Graduation","Married",26304,1,0,"23-06-2013",5,4,1,5,2,0,1,1,2,0,0,"0"
8553,1965,"Graduation","Married",44300,1,1,"23-06-2013",65,30,0,9,0,0,2,1,3,0,0,"0"
2181,1970,"Graduation","Married",70617,0,0,"23-06-2013",45,353,61,753,40,46,1,3,7,0,0,"0"
9931,1963,"PhD","Married",4023,1,1,"23-06-2014",29,5,0,1,1,1,15,0,0,0,0,"0"
2781,1981,"Graduation","Single",72066,0,0,"23-06-2014",55,1003,34,536,134,51,1,4,6,1,0,"1"
1473,1960,"2n Cycle","Single",47823,0,1,"23-07-2013",0,53,1,5,2,1,2,2,3,0,0,"0"
2570,1968,"Graduation","Together",56534,0,1,"23-07-2013",35,691,7,61,10,0,4,10,7,0,0,"1"
4607,1959,"Graduation","Together",71367,0,0,"23-08-2013",24,227,23,389,42,21,1,4,7,0,0,"0"
1160,1970,"Graduation","Married",13260,1,1,"23-08-2013",48,9,4,17,10,2,4,3,3,0,0,"0"
2863,1970,"Graduation","Single",NA,1,2,"23-08-2013",67,738,20,172,52,50,6,2,10,0,0,"0"
5687,1980,"Graduation","Divorced",81702,0,0,"23-09-2012",98,563,50,774,28,31,1,7,12,0,0,"0"
9058,1955,"Graduation","Widow",79800,0,0,"23-09-2012",65,1060,21,530,32,0,1,5,5,1,0,"1"
3619,1960,"2n Cycle","Divorced",87305,0,0,"23-09-2012",19,345,25,501,63,138,1,5,8,1,0,"1"
1665,1964,"PhD","Divorced",64140,0,2,"23-09-2013",71,1459,0,61,0,15,5,2,6,1,0,"1"
2895,1963,"Graduation","Single",49980,0,1,"23-10-2013",79,104,1,54,13,9,2,3,5,0,0,"0"
6616,1975,"Graduation","Together",59481,0,1,"23-10-2013",47,178,3,85,71,66,2,3,8,0,0,"0"
933,1978,"PhD","Married",37717,1,0,"23-11-2012",31,9,0,6,4,1,1,1,2,0,0,"0"
217,1956,"Master","Single",64857,0,0,"23-11-2012",78,556,14,717,210,0,1,7,10,0,0,"0"
10968,1969,"Graduation","Single",57731,0,1,"23-11-2012",0,266,21,300,65,8,4,8,6,0,0,"0"
339,1972,"PhD","Married",57091,0,1,"23-11-2012",82,462,0,24,6,0,2,9,5,0,0,"1"
5626,1964,"PhD","Single",61798,0,0,"23-11-2013",13,338,4,89,11,8,1,4,9,0,0,"0"
9790,1957,"Graduation","Single",78499,0,0,"23-11-2013",12,912,72,170,47,36,1,11,4,1,0,"1"
1993,1949,"PhD","Married",58607,0,1,"23-12-2012",63,867,0,86,0,0,3,2,9,0,0,"0"
304,1981,"Master","Single",22944,1,0,"23-12-2013",67,19,3,19,4,5,3,3,3,0,0,"0"
10394,1984,"Graduation","Married",90000,0,0,"23-12-2013",91,675,144,133,94,192,1,4,5,1,0,"0"
9596,1980,"PhD","Single",65295,0,0,"23-12-2013",19,365,32,117,34,110,1,3,13,0,0,"0"
4487,1969,"Master","Single",39858,1,0,"24-01-2013",67,15,20,25,2,7,1,2,4,0,0,"1"
1592,1970,"Graduation","Married",90765,0,0,"24-01-2014",25,547,99,812,151,82,0,4,5,1,0,"0"
2958,1978,"Graduation","Married",28442,2,0,"24-02-2014",53,19,3,10,11,8,3,2,4,0,0,"0"
6205,1967,"Master","Single",32557,1,0,"24-02-2014",13,34,3,29,0,4,3,2,3,0,0,"1"
830,1987,"PhD","Single",74004,0,0,"24-02-2014",5,784,48,560,42,176,1,4,4,1,0,"1"
3536,1960,"Graduation","Together",19740,0,1,"24-03-2013",65,7,11,3,10,4,2,1,3,0,0,"0"
1100,1960,"Master","Together",41275,1,2,"24-03-2014",33,24,4,22,0,2,4,3,3,0,0,"0"
4437,1962,"Graduation","Married",65316,1,1,"24-04-2013",65,112,6,92,3,9,2,3,5,0,0,"0"
8897,1965,"Graduation","Single",42720,1,1,"24-04-2013",9,392,5,91,28,26,8,7,7,0,0,"1"
1010,1977,"Graduation","Together",46931,2,1,"24-04-2014",94,41,0,17,3,1,2,1,3,0,0,"0"
48,1964,"Graduation","Together",55761,0,1,"24-04-2014",97,136,1,12,0,3,2,4,3,0,0,"0"
3830,1953,"Master","Married",59354,0,2,"24-04-2014",59,295,21,78,39,13,1,4,7,0,0,"0"
7500,1967,"Graduation","Single",79146,1,1,"24-04-2014",33,245,16,223,21,43,2,8,8,0,0,"0"
7613,1974,"2n Cycle","Together",49669,1,0,"24-05-2014",97,166,5,107,11,8,2,5,6,0,0,"0"
9706,1974,"PhD","Single",31560,1,0,"24-06-2013",98,62,1,20,4,0,2,2,3,0,0,"0"
5543,1966,"Graduation","Together",57811,0,1,"24-06-2013",49,545,7,114,37,21,5,7,11,0,0,"0"
3478,1971,"PhD","Married",60585,1,1,"24-06-2013",17,267,42,309,55,42,10,7,9,0,0,"1"
10492,1959,"Graduation","Together",38285,2,1,"24-06-2014",96,2,0,5,2,0,1,0,3,0,0,"0"
10176,1968,"Graduation","Single",57107,0,1,"24-08-2012",44,159,0,120,0,0,7,4,8,0,0,"1"
6203,1947,"Graduation","Together",74485,0,0,"24-08-2013",58,499,149,815,173,49,1,6,12,0,0,"0"
3403,1958,"PhD","Together",78952,0,1,"24-09-2012",11,1170,19,594,99,76,2,2,12,0,0,"0"
5207,1963,"PhD","Married",53378,1,1,"24-09-2012",41,489,6,152,8,6,10,9,6,0,0,"1"
4259,1986,"Master","Single",19485,2,0,"24-09-2013",80,6,0,4,0,0,1,1,2,0,0,"0"
7533,1964,"Graduation","Married",49096,1,1,"24-09-2013",15,144,1,32,2,1,4,4,4,0,0,"0"
4530,1948,"Master","Widow",78427,0,0,"24-10-2012",36,972,19,595,180,26,3,3,10,0,0,"1"
10120,1955,"Graduation","Together",38946,0,1,"24-10-2013",84,116,6,82,6,6,2,3,6,0,0,"0"
7462,1954,"Graduation","Single",22507,0,0,"24-11-2012",67,68,0,226,51,157,3,10,4,0,0,"0"
2114,1946,"PhD","Single",82800,0,0,"24-11-2012",23,1006,22,115,59,68,1,7,12,1,0,"1"
4261,1946,"PhD","Single",82800,0,0,"24-11-2012",23,1006,22,115,59,68,1,7,12,1,0,"1"
798,1987,"Graduation","Single",23442,1,0,"24-12-2012",71,2,0,6,8,6,1,1,3,0,0,"0"
5935,1956,"Master","Single",55284,0,1,"24-12-2012",60,547,7,140,0,7,3,7,8,0,0,"0"
5025,1979,"Graduation","Single",48526,1,0,"24-12-2013",32,23,17,23,43,20,1,2,4,0,0,"0"
2612,1987,"Graduation","Married",75794,0,0,"24-12-2013",33,754,160,625,63,32,1,7,12,0,0,"0"
2518,1986,"2n Cycle","Together",20491,0,0,"25-01-2013",16,5,4,5,4,2,1,0,2,0,0,"0"
9760,1963,"PhD","Widow",52278,0,1,"25-01-2013",24,953,0,71,0,0,6,10,10,0,0,"1"
10157,1965,"Graduation","Single",59686,0,1,"25-01-2014",78,89,15,89,34,42,1,4,6,0,0,"0"
7270,1981,"Graduation","Divorced",56981,0,0,"25-01-2014",91,908,48,217,32,12,1,2,13,0,0,"0"
5278,1964,"Graduation","Married",82224,0,0,"25-01-2014",83,307,26,360,138,31,1,6,5,0,0,"0"
375,1954,"Graduation","Divorced",76773,0,0,"25-02-2013",79,516,56,449,86,33,1,2,11,0,0,"0"
3099,1970,"Graduation","Divorced",44267,1,1,"25-02-2013",48,183,5,65,3,5,5,5,4,0,0,"0"
4418,1983,"Master","Single",89616,0,0,"25-02-2013",36,671,47,655,145,111,1,7,12,0,0,"1"
11188,1957,"Graduation","Together",26091,1,1,"25-02-2014",84,15,10,19,8,17,3,2,3,0,0,"0"
4608,1987,"Graduation","Divorced",81361,0,0,"25-02-2014",18,163,23,424,27,65,1,3,13,0,0,"1"
1170,1975,"Graduation","Married",27573,1,0,"25-03-2013",45,50,15,110,39,15,4,5,4,0,0,"0"
1818,1971,"PhD","Together",29732,1,0,"25-03-2014",23,25,0,8,0,1,1,2,2,0,0,"0"
4338,1983,"Graduation","Single",39062,1,0,"25-03-2014",28,23,0,9,0,0,1,1,3,0,0,"0"
7943,1975,"PhD","Married",36663,1,0,"25-04-2014",40,18,0,6,3,3,1,1,3,0,0,"0"
10413,1984,"Graduation","Married",72570,0,0,"25-04-2014",67,274,83,216,151,141,1,4,12,0,0,"0"
9925,1981,"PhD","Together",39665,1,0,"25-05-2013",97,127,1,56,0,1,3,4,3,0,0,"0"
7540,1952,"Graduation","Married",50300,0,1,"25-05-2014",52,143,15,60,24,23,2,2,8,0,0,"0"
10536,1971,"PhD","Together",32892,1,0,"25-05-2014",78,26,0,15,2,1,2,3,3,0,0,"0"
6383,1971,"PhD","Together",32892,1,0,"25-05-2014",78,26,0,15,2,1,2,3,3,0,0,"0"
9780,1971,"Master","Together",71499,0,1,"25-06-2013",12,465,25,132,136,0,2,8,13,0,0,"0"
1448,1963,"Master","Married",33562,1,2,"25-06-2014",33,21,12,12,0,3,3,2,4,0,0,"0"
8588,1961,"Graduation","Married",60544,1,1,"25-08-2012",92,201,2,43,3,5,4,5,5,0,0,"0"
5236,1979,"Graduation","Together",77568,0,1,"25-08-2012",30,1230,0,396,232,178,1,10,8,1,0,"0"
143,1970,"Graduation","Single",61209,0,0,"25-08-2013",73,466,0,224,119,49,1,5,4,0,0,"0"
5441,1965,"PhD","Widow",54111,0,1,"25-08-2013",97,267,6,54,8,3,2,5,6,0,0,"0"
5120,1982,"2n Cycle","Together",66664,0,0,"25-09-2012",78,398,96,447,220,96,1,5,6,0,0,"0"
1987,1987,"Basic","Single",21063,1,0,"25-09-2013",34,1,10,11,19,3,2,2,3,0,0,"0"
10144,1976,"Graduation","Together",51369,0,1,"25-10-2012",84,297,7,79,0,11,2,8,4,0,0,"0"
10323,1952,"Graduation","Married",49413,0,1,"25-10-2013",88,205,7,41,3,2,2,4,5,0,0,"0"
1663,1978,"PhD","Together",34043,1,0,"25-10-2013",97,20,2,14,3,0,1,2,2,0,0,"0"
2345,1982,"PhD","Together",70038,0,0,"25-10-2013",54,587,54,348,71,54,1,4,8,0,0,"0"
4580,1969,"Graduation","Married",75759,0,0,"25-10-2013",46,1394,22,708,89,91,1,9,9,1,0,"1"
3498,1976,"PhD","Married",55424,0,1,"25-11-2012",6,462,61,184,10,53,4,7,9,0,0,"1"
3231,1973,"Graduation","Married",37971,1,0,"25-11-2013",97,5,4,10,2,2,1,1,3,0,0,"0"
10841,1975,"PhD","Together",56559,0,1,"25-12-2012",46,226,22,133,41,31,3,4,8,0,0,"0"
8842,1971,"Graduation","Widow",30372,1,1,"25-12-2012",33,15,0,12,7,3,3,2,3,0,0,"0"
2712,1956,"Graduation","Married",71866,0,1,"25-12-2013",85,184,178,178,103,39,1,6,10,0,0,"0"
7094,1975,"Graduation","Widow",58330,0,1,"25-12-2013",87,445,53,213,104,98,1,6,13,0,0,"0"
5084,1975,"Graduation","Widow",58330,0,1,"25-12-2013",87,445,53,213,104,98,1,6,13,0,0,"0"
1627,1957,"2n Cycle","Divorced",77297,0,0,"26-01-2013",84,408,61,109,48,122,1,5,9,0,0,"0"
9029,1972,"PhD","Married",70116,0,0,"26-01-2013",73,707,44,603,95,58,1,2,12,0,0,"0"
1177,1966,"Master","Together",49618,1,1,"26-01-2013",77,80,3,26,4,2,4,3,3,0,0,"0"
3436,1969,"Graduation","Married",14045,1,0,"26-01-2014",24,11,0,5,2,1,1,1,3,0,0,"0"
10770,1959,"Graduation","Married",65492,0,0,"26-01-2014",73,247,161,295,210,85,2,4,13,0,0,"0"
8233,1950,"Master","Widow",64866,0,1,"26-01-2014",9,508,5,21,7,5,4,7,7,0,0,"0"
8975,1968,"Graduation","Married",19514,1,1,"26-01-2014",47,14,3,21,2,1,4,3,2,0,0,"0"
9671,1968,"Graduation","Married",19514,1,1,"26-01-2014",47,14,3,21,2,1,4,3,2,0,0,"1"
10319,1971,"Graduation","Married",66303,0,1,"26-02-2013",56,1090,12,96,16,12,4,3,11,0,0,"0"
10613,1958,"PhD","Together",37334,1,1,"26-02-2014",44,26,1,16,2,2,4,3,4,0,0,"0"
8079,1982,"Graduation","Married",22448,1,0,"26-02-2014",86,3,1,8,23,2,3,2,3,0,0,"0"
4653,1978,"Graduation","Together",42011,1,0,"26-03-2013",46,131,0,16,2,1,4,3,4,0,0,"0"
8315,1995,"Graduation","Single",34824,0,0,"26-03-2014",65,4,2,11,2,0,1,1,2,0,0,"0"
1833,1974,"PhD","Single",39190,1,0,"26-04-2014",91,68,8,18,19,8,2,2,4,0,0,"0"
73,1953,"PhD","Single",51411,1,2,"26-05-2013",81,14,0,3,0,0,1,0,3,0,0,"0"
8643,1971,"Graduation","Together",69930,0,0,"26-05-2013",21,252,98,827,219,70,1,4,12,0,0,"0"
7186,1966,"PhD","Together",30843,1,1,"26-05-2014",43,24,0,2,0,0,2,1,2,0,0,"0"
1743,1974,"Graduation","Single",69719,0,0,"26-05-2014",99,273,86,208,177,14,1,2,5,0,0,"0"
843,1971,"Graduation","Married",64722,1,0,"26-05-2014",47,303,0,280,60,147,4,8,11,0,0,"0"
5562,1974,"Graduation","Married",60093,0,1,"26-06-2013",92,502,12,109,16,6,2,7,10,0,0,"0"
6382,1953,"Graduation","Together",48794,1,1,"26-06-2014",97,25,0,11,3,0,1,1,3,0,0,"0"
7059,1963,"Graduation","Married",80124,0,0,"26-06-2014",47,483,84,398,205,84,1,3,8,0,0,"0"
9239,1961,"Master","Married",61923,0,2,"26-07-2013",94,92,4,18,3,3,1,2,4,0,0,"0"
4643,1973,"Graduation","Married",27803,1,0,"26-08-2012",40,8,26,46,38,9,2,3,4,0,0,"0"
8278,1990,"PhD","Married",74214,0,0,"26-08-2012",3,863,83,547,86,99,1,8,5,0,0,"0"
195,1972,"Graduation","Single",38808,1,0,"26-08-2012",21,125,17,52,3,19,4,5,4,0,0,"1"
2262,1965,"Master","Together",45143,0,1,"26-08-2013",74,202,5,74,11,5,3,6,5,0,0,"0"
1343,1968,"Graduation","Together",58554,1,1,"26-09-2012",55,368,24,68,38,0,6,8,6,0,0,"0"
4749,1968,"Graduation","Together",58554,1,1,"26-09-2012",55,368,24,68,38,0,6,8,6,0,0,"0"
5453,1956,"Master","Married",90226,0,0,"26-09-2012",26,1083,108,649,253,151,1,4,12,0,0,"0"
7829,1900,"2n Cycle","Divorced",36640,1,0,"26-09-2013",99,15,6,8,7,4,1,2,2,0,1,"0"
1150,1899,"PhD","Together",83532,0,0,"26-09-2013",36,755,144,562,104,64,1,4,4,1,0,"0"
9292,1952,"Graduation","Married",81795,0,0,"26-10-2012",74,324,132,693,27,118,1,4,7,0,0,"0"
2457,1975,"Basic","Married",30801,0,1,"26-10-2012",23,8,4,5,15,2,2,1,3,0,0,"0"
7409,1970,"Graduation","Together",53187,1,0,"26-10-2013",66,211,2,30,7,7,2,4,6,0,0,"0"
7023,1953,"PhD","Single",46231,2,1,"26-11-2012",87,189,2,55,0,5,4,6,4,0,0,"0"
5796,1963,"Graduation","Married",77437,0,0,"26-11-2013",70,560,21,442,29,44,1,4,13,1,0,"0"
3799,1955,"Graduation","Married",67225,0,1,"26-11-2013",4,315,35,322,46,7,3,7,11,0,0,"0"
6261,1979,"Graduation","Married",58025,0,1,"26-11-2013",81,270,31,88,11,48,3,3,10,0,0,"0"
968,1968,"Master","Divorced",41335,1,0,"26-12-2013",24,112,19,21,16,14,3,4,4,0,0,"0"
7297,1973,"Graduation","Single",7500,1,0,"26-12-2013",54,5,3,10,12,7,4,3,3,0,0,"0"
10505,1960,"Master","Together",73113,0,0,"26-12-2013",86,741,19,154,50,9,1,3,7,0,0,"0"
5790,1985,"Graduation","Married",31158,1,0,"27-01-2013",62,25,6,16,20,0,2,2,3,0,0,"0"
5232,1965,"Graduation","Married",69139,0,1,"27-01-2014",23,86,12,75,33,15,1,4,5,0,0,"0"
3696,1965,"Graduation","Divorced",30630,1,1,"27-01-2014",67,27,1,12,2,0,2,2,3,0,0,"0"
3032,1984,"Graduation","Married",24570,1,0,"27-02-2013",97,28,34,62,11,14,3,4,4,0,0,"0"
10742,1983,"PhD","Married",86580,0,0,"27-02-2013",72,532,21,127,26,20,0,4,5,1,0,"0"
8537,1949,"Graduation","Widow",72643,0,0,"27-02-2013",60,526,80,553,123,94,1,3,7,0,0,"1"
3878,1980,"2n Cycle","Single",31859,1,0,"27-02-2014",3,3,4,7,15,8,1,1,3,0,0,"0"
1081,1957,"PhD","Married",75283,1,2,"27-03-2013",26,733,9,180,12,19,11,6,5,0,0,"0"
9984,1981,"2n Cycle","Married",56337,1,1,"27-03-2013",25,349,16,144,28,5,5,8,4,0,0,"1"
3520,1990,"Master","Single",91172,0,0,"27-03-2013",94,162,28,818,0,28,0,4,7,1,0,"1"
221,1955,"Graduation","Married",48726,0,1,"27-04-2013",90,138,3,38,4,0,3,3,4,0,0,"0"
4351,1955,"Graduation","Divorced",37244,1,1,"27-04-2013",90,18,2,10,0,0,1,1,2,0,0,"0"
1379,1992,"Master","Together",42670,0,0,"27-04-2013",12,154,2,46,20,4,1,4,4,0,0,"0"
9264,1986,"Graduation","Married",79529,0,0,"27-04-2014",1,423,42,706,73,197,1,4,9,0,0,"0"
6347,1979,"Basic","Single",15862,1,0,"27-06-2013",26,1,1,4,11,9,1,1,3,0,0,"0"
2831,1976,"Graduation","Together",78416,0,1,"27-06-2014",99,453,38,279,188,38,2,7,10,0,0,"0"
4472,1970,"PhD","Divorced",35682,1,0,"27-06-2014",34,23,0,8,6,2,1,1,3,0,0,"0"
5062,1963,"PhD","Married",54072,1,1,"27-07-2013",71,35,0,4,0,0,1,2,2,0,0,"0"
1763,1988,"Graduation","Together",87679,0,0,"27-07-2013",62,1259,172,815,97,148,1,7,10,1,0,"1"
10398,1981,"2n Cycle","Single",24336,1,0,"27-08-2012",82,1,6,2,8,2,1,1,2,0,0,"0"
6728,1985,"Graduation","Together",29103,1,0,"27-08-2012",38,16,0,17,6,3,2,1,3,0,0,"0"
1859,1972,"Master","Married",75251,0,0,"27-08-2012",34,721,111,925,97,18,1,7,5,0,0,"1"
9606,1965,"PhD","Married",69969,0,0,"27-08-2013",64,882,29,514,38,29,1,4,6,1,0,"1"
9999,1965,"Graduation","Together",75276,0,0,"27-09-2012",2,610,105,125,137,42,1,9,9,0,0,"0"
10478,1950,"PhD","Married",55517,1,1,"27-09-2012",53,483,0,108,0,6,5,11,6,0,0,"1"
5329,1949,"PhD","Divorced",35946,1,1,"27-09-2013",24,8,0,3,0,0,1,0,3,0,0,"0"
4477,1958,"Graduation","Together",69096,0,1,"27-09-2013",4,247,49,159,7,82,1,5,10,0,0,"0"
6575,1981,"Graduation","Together",56386,1,1,"27-10-2012",51,230,48,214,13,32,8,9,7,0,0,"0"
11056,1974,"Graduation","Married",72099,0,0,"27-10-2012",18,546,91,410,119,0,1,3,10,0,0,"0"
6340,1985,"Graduation","Single",29938,1,0,"27-10-2013",52,3,3,7,0,2,2,1,3,0,0,"0"
5423,1983,"Graduation","Together",28359,1,0,"27-10-2013",35,6,0,5,2,1,1,1,2,0,0,"0"
4322,1958,"PhD","Together",77863,0,0,"27-11-2013",20,881,38,319,16,25,1,4,10,0,0,"0"
10641,1978,"Graduation","Single",7500,1,1,"27-12-2012",5,6,5,4,13,4,4,2,3,0,0,"0"
8775,1969,"Graduation","Together",38361,1,0,"27-12-2013",74,39,0,56,20,8,3,3,3,0,0,"0"
9491,1984,"Graduation","Together",23976,1,0,"27-12-2013",68,14,1,21,2,3,3,3,3,0,0,"0"
7254,1969,"Graduation","Together",38361,1,0,"27-12-2013",74,39,0,56,20,8,3,3,3,0,0,"0"
2079,1947,"2n Cycle","Married",81044,0,0,"27-12-2013",0,450,26,535,73,98,1,5,10,0,0,"0"
4098,1973,"Graduation","Married",24639,1,1,"28-01-2014",3,20,3,16,0,4,3,2,4,0,0,"0"
9481,1976,"Graduation","Married",17148,1,0,"28-01-2014",80,9,9,11,13,10,4,3,3,0,0,"0"
1381,1982,"PhD","Single",38513,1,0,"28-01-2014",20,172,3,115,16,0,5,6,5,0,0,"1"
3667,1969,"Graduation","Married",80952,0,0,"28-02-2013",20,778,178,689,41,27,1,8,11,1,0,"1"
3595,1963,"Graduation","Together",77226,0,1,"28-02-2014",29,631,43,239,128,76,2,6,12,0,0,"0"
9727,1957,"Graduation","Married",23539,0,0,"28-02-2014",13,4,24,11,16,1,1,2,4,0,0,"0"
4320,1979,"Graduation","Single",60152,0,1,"28-03-2013",6,325,83,300,86,58,1,6,12,0,0,"0"
6568,1984,"Graduation","Married",38680,1,0,"28-03-2013",97,11,0,36,15,5,1,2,3,0,0,"0"
1619,1956,"Graduation","Married",90369,0,0,"28-04-2014",2,292,51,981,224,23,1,4,6,0,0,"1"
8562,1969,"Graduation","Together",54165,0,0,"28-05-2013",72,127,4,73,15,6,1,2,7,0,0,"0"
975,1956,"Graduation","Single",54252,1,1,"28-05-2013",25,178,4,26,8,4,5,4,5,0,0,"0"
2285,1954,"Master","Together",36634,0,1,"28-05-2013",0,213,9,76,4,3,3,5,5,0,0,"0"
6810,1983,"Graduation","Divorced",82025,0,0,"28-05-2013",76,267,98,606,48,70,1,3,6,1,0,"1"
4452,1957,"Graduation","Single",50388,0,1,"28-05-2014",3,292,6,37,0,3,4,6,6,0,0,"1"
263,1945,"PhD","Single",45576,0,0,"28-05-2014",9,56,19,29,2,14,1,3,3,0,0,"1"
5841,1966,"Graduation","Together",60894,0,1,"28-06-2013",61,606,7,155,10,0,5,10,8,0,0,"0"
1506,1975,"Graduation","Single",42160,1,1,"28-06-2013",26,48,9,45,3,15,4,2,4,0,0,"1"
3968,1970,"2n Cycle","Divorced",65706,0,0,"28-06-2013",77,918,10,129,13,0,1,11,12,1,0,"1"
1371,1976,"Graduation","Single",79941,0,0,"28-06-2014",72,123,164,266,227,30,1,2,9,0,0,"0"
8093,1969,"Master","Married",79734,0,0,"28-06-2014",72,572,8,232,23,62,1,4,6,0,0,"0"
1461,1965,"PhD","Divorced",36921,1,1,"28-07-2013",74,17,1,12,3,1,2,2,3,0,0,"0"
6875,1965,"PhD","Together",32727,0,0,"28-08-2012",38,167,13,180,86,13,2,7,5,0,0,"0"
4356,1971,"Graduation","Together",71819,0,1,"28-08-2013",70,1224,28,140,0,14,3,3,5,1,0,"0"
3712,1959,"Graduation","Divorced",52332,0,0,"28-08-2013",63,212,5,33,7,0,1,3,6,0,0,"0"
7832,1959,"Master","Married",77520,0,1,"28-08-2013",30,940,44,396,0,88,1,8,7,1,0,"1"
618,1977,"PhD","Married",69389,0,1,"28-09-2012",17,422,7,238,69,46,1,7,12,0,0,"0"
7274,1957,"Graduation","Married",78618,0,0,"28-09-2012",87,736,163,818,212,163,1,4,10,0,0,"0"
7022,1971,"Graduation","Married",76445,1,0,"28-09-2012",2,739,107,309,140,80,1,2,13,0,0,"0"
1907,1950,"Master","Divorced",63120,0,1,"28-09-2012",53,965,69,279,54,41,5,8,9,0,0,"1"
2878,1947,"PhD","Married",67472,0,1,"28-09-2013",93,162,31,127,8,17,2,4,7,0,0,"0"
5782,1982,"2n Cycle","Together",58582,0,1,"28-09-2013",15,402,35,106,101,77,2,9,9,0,0,"0"
10562,1946,"Master","Married",66835,0,0,"28-09-2013",21,620,26,195,34,17,1,6,13,0,0,"0"
10837,1975,"Graduation","Married",23957,1,0,"28-10-2012",47,2,1,18,20,11,1,2,3,0,0,"1"
955,1962,"Master","Together",47175,1,1,"28-10-2012",81,167,2,44,6,2,7,4,4,0,0,"1"
8135,1986,"Master","Married",27161,1,0,"28-10-2013",41,7,4,23,7,0,1,1,3,0,0,"0"
313,1968,"Graduation","Widow",73455,0,0,"28-10-2013",98,901,61,757,186,163,1,6,10,0,0,"0"
9185,1966,"PhD","Single",69759,0,0,"28-10-2013",38,452,20,514,13,30,3,4,5,0,0,"1"
1490,1962,"Graduation","Married",55759,0,1,"28-11-2012",84,675,0,85,10,7,5,10,8,0,0,"0"
10678,1959,"Graduation","Together",71232,0,1,"28-11-2013",91,653,17,170,34,26,2,11,10,0,0,"0"
9529,1990,"Graduation","Married",73687,0,0,"28-11-2013",8,559,153,503,218,13,1,3,9,0,0,"1"
10304,1959,"Graduation","Married",18690,0,0,"28-12-2012",77,6,1,7,23,4,1,1,2,0,0,"0"
4086,1959,"Graduation","Married",18690,0,0,"28-12-2012",77,6,1,7,23,4,1,1,2,0,0,"0"
3628,1987,"Basic","Single",15038,1,0,"29-01-2013",93,4,8,11,19,12,2,2,2,0,0,"0"
5320,1973,"Master","Divorced",44051,1,1,"29-01-2013",20,79,7,58,6,3,4,3,4,0,0,"1"
4073,1954,"2n Cycle","Married",63564,0,0,"29-01-2014",0,769,80,252,15,34,1,10,7,0,0,"1"
9904,1956,"Graduation","Married",71391,0,1,"29-03-2013",50,336,123,274,46,123,5,6,12,0,0,"0"
4967,1960,"PhD","Together",38201,0,1,"29-03-2013",19,233,0,23,0,0,4,5,5,0,0,"0"
2217,1975,"2n Cycle","Married",37284,1,1,"29-03-2013",46,11,1,2,2,1,1,0,3,0,0,"0"
4102,1975,"2n Cycle","Married",37284,1,1,"29-03-2013",46,11,1,2,2,1,1,0,3,0,0,"0"
7072,1973,"Graduation","Married",67432,0,1,"29-03-2013",69,432,79,341,177,136,2,8,4,0,0,"0"
6398,1974,"Basic","Married",18393,1,0,"29-03-2014",2,7,10,13,16,0,2,3,3,0,0,"0"
3551,1954,"Master","Together",60033,0,1,"29-03-2014",28,62,1,57,19,11,2,2,5,0,0,"0"
1463,1958,"Graduation","Single",45160,1,1,"29-03-2014",9,8,2,5,3,0,1,1,2,0,0,"0"
4931,1977,"Graduation","Together",157146,0,0,"29-04-2013",13,1,0,1725,2,1,0,0,0,0,0,"0"
8601,1980,"Graduation","Married",80011,0,1,"29-04-2013",3,421,76,536,82,178,2,8,5,0,0,"0"
